site_name,source,source_url,latitude,longitude,source_file,site_type
circles,archaeogeodesy.org,,-19.948258,-69.620381,archaeogeodesy_peru.csv,
circles,archaeogeodesy.org,,-19.946084,-69.628754,archaeogeodesy_peru.csv,
circles,archaeogeodesy.org,,-20.371237,-69.420804,archaeogeodesy_peru.csv,
circles,archaeogeodesy.org,,-19.945770,-69.616140,archaeogeodesy_peru.csv,
circles,archaeogeodesy.org,,-19.969932,-69.636812,archaeogeodesy_peru.csv,
circles,archaeogeodesy.org,,-19.788840,-69.677695,archaeogeodesy_peru.csv,
circles,archaeogeodesy.org,,-21.099712,-69.226067,archaeogeodesy_peru.csv,
circles,archaeogeodesy.org,,-21.735393,-69.524441,archaeogeodesy_peru.csv,
Cirila,osm,https://www.openstreetmap.org/node/1728415678,-6.461667,-79.835000,osm_archeological_sites.geojson,
Ciudad Sagrada de Caral,osm,https://www.openstreetmap.org/node/5324603015,-10.895314,-77.520883,osm_archeological_sites.geojson,city
Ciudadela de Cantamarca,osm,https://www.openstreetmap.org/node/1649971847,-11.438852,-76.591789,osm_archeological_sites.geojson,citadel; city
Ciudadela de Jagraraj,osm,https://www.openstreetmap.org/node/6406593773,-9.595398,-76.766202,osm_archeological_sites.geojson,citadel; city
Ciudadela de Machu Picchu,osm,https://www.openstreetmap.org/way/157376572,-13.164390,-72.545272,osm_archeological_sites.geojson,citadel; city
Ciudadela de Nunamarka,osm,https://www.openstreetmap.org/node/9300394402,-8.123709,-77.506039,osm_archeological_sites.geojson,citadel; city
ckala,archaeogeodesy.org,,-7.767278,110.472296,archaeogeodesy_peru.csv,
clecg,archaeogeodesy.org,,-13.962957,-76.062652,archaeogeodesy_peru.csv,
cmaji,archaeogeodesy.org,,-9.370716,-77.129700,archaeogeodesy_peru.csv,
cmanz,archaeogeodesy.org,,-12.908092,-76.091476,archaeogeodesy_peru.csv,
cmarc,archaeogeodesy.org,,-10.131265,-77.343247,archaeogeodesy_peru.csv,
cmave,archaeogeodesy.org,,3.471684,-67.975161,archaeogeodesy_peru.csv,
cmoll,archaeogeodesy.org,,-16.007572,-69.772012,archaeogeodesy_peru.csv,
cmong,archaeogeodesy.org,,-20.612152,-69.891054,archaeogeodesy_peru.csv,
cmung,archaeogeodesy.org,,-15.024850,-64.737522,archaeogeodesy_peru.csv,
cobe1,archaeogeodesy.org,,-10.943252,-68.784633,archaeogeodesy_peru.csv,
cobe2,archaeogeodesy.org,,-10.825855,-68.699051,archaeogeodesy_peru.csv,
cobe3,archaeogeodesy.org,,-10.814633,-68.868761,archaeogeodesy_peru.csv,
cobie,archaeogeodesy.org,,-10.756322,-69.122036,archaeogeodesy_peru.csv,
cobio,archaeogeodesy.org,,-10.782626,-69.001062,archaeogeodesy_peru.csv,
cobov,archaeogeodesy.org,,-10.968565,-68.869735,archaeogeodesy_peru.csv,
cobq1,archaeogeodesy.org,,-11.169477,-68.948675,archaeogeodesy_peru.csv,
cobq2,archaeogeodesy.org,,-10.853292,-68.988278,archaeogeodesy_peru.csv,
cobq3,archaeogeodesy.org,,-10.784164,-68.958320,archaeogeodesy_peru.csv,
cobqu,archaeogeodesy.org,,-10.788507,-68.990164,archaeogeodesy_peru.csv,
Cochabamba (archaeological site),Wikipedia,https://en.wikipedia.org/wiki/Cochabamba_(archaeological_site),-6.936100,-77.859800,wikipedia_peru_archaeological_sites.csv,
Cochapata,wikidata,http://www.wikidata.org/entity/Q15950080,-13.006889,-72.554139,wikidata_archeological_sites.geojson,
Cochapata,Wikipedia,https://en.wikipedia.org/wiki/Cochapata,-14.674186,-74.214353,wikipedia_peru_archaeological_sites.csv,
cochp,archaeogeodesy.org,,0.055814,-78.306695,archaeogeodesy_peru.csv,
cocoh,archaeogeodesy.org,,-10.506402,-77.664670,archaeogeodesy_peru.csv,
cojos,archaeogeodesy.org,,-27.109622,-68.542264,archaeogeodesy_peru.csv,
Cojín Tallacirca o Los Antiguos,osm,https://www.openstreetmap.org/node/5965299965,-6.578082,-79.158678,osm_archeological_sites.geojson,
Coladera,osm,https://www.openstreetmap.org/node/1728415681,-8.961111,-78.582778,osm_archeological_sites.geojson,
Colca,osm,https://www.openstreetmap.org/node/1728415685,-7.566389,-78.038333,osm_archeological_sites.geojson,storage
Colcampata,wikidata,http://www.wikidata.org/entity/Q5776671,-13.512887,-71.979669,wikidata_archeological_sites.geojson,storage
colcas,archaeogeodesy.org,,-9.361695,-76.719645,archaeogeodesy_peru.csv,storage
Colibrí,osm,https://www.openstreetmap.org/way/506261221,-14.692067,-75.148872,osm_archeological_sites.geojson,
collb,archaeogeodesy.org,,-11.912116,-77.040202,archaeogeodesy_peru.csv,
colli,archaeogeodesy.org,,-11.911175,-77.036154,archaeogeodesy_peru.csv,
Collor,Wikipedia,https://en.wikipedia.org/wiki/Collor,-7.234500,-78.329900,wikipedia_peru_archaeological_sites.csv,
Collpa,osm,https://www.openstreetmap.org/node/1728415691,-13.319167,-72.423889,osm_archeological_sites.geojson,
Collpani,osm,https://www.openstreetmap.org/way/1038752058,-13.176759,-72.288026,osm_archeological_sites.geojson,
collu,archaeogeodesy.org,,-6.784233,-79.772714,archaeogeodesy_peru.csv,
Collud-Zarpán,wikidata,http://www.wikidata.org/entity/Q134992468,-6.785983,-79.774163,wikidata_archeological_sites.geojson,
colmv,archaeogeodesy.org,,-9.300716,-59.099113,archaeogeodesy_peru.csv,
coloc,archaeogeodesy.org,,-14.352650,-69.620259,archaeogeodesy_peru.csv,
colol,archaeogeodesy.org,,-14.886619,-69.112494,archaeogeodesy_peru.csv,
color,archaeogeodesy.org,,-10.769379,-77.763712,archaeogeodesy_peru.csv,
Colorada,osm,https://www.openstreetmap.org/node/1728415695,-6.328611,-79.793611,osm_archeological_sites.geojson,
Colorada,osm,https://www.openstreetmap.org/node/1728415698,-6.490833,-79.990833,osm_archeological_sites.geojson,
Complejo Arqueologico Allpacoto,osm,https://www.openstreetmap.org/node/5324673880,-10.874279,-77.513496,osm_archeological_sites.geojson,
Complejo Arqueologico Cerro Colorado,osm,https://www.openstreetmap.org/node/1728424079,-10.870877,-77.529138,osm_archeological_sites.geojson,cerro
"Complejo Arqueologico Chotuna, Sector 2",osm,https://www.openstreetmap.org/way/1313533193,-6.718880,-79.968842,osm_archeological_sites.geojson,
Complejo Arqueologico Chupacigarro,osm,https://www.openstreetmap.org/node/5324695757,-10.891789,-77.530882,osm_archeological_sites.geojson,
Complejo Arqueologico de Lurihuasi,osm,https://www.openstreetmap.org/node/5324695617,-10.876647,-77.551667,osm_archeological_sites.geojson,
Complejo Arqueologico De Muyuqhawa,osm,https://www.openstreetmap.org/node/7835951717,-14.790025,-71.296739,osm_archeological_sites.geojson,
Complejo Arqueologico de MuyuQhawa,osm,https://www.openstreetmap.org/way/839726938,-14.786881,-71.295943,osm_archeological_sites.geojson,
Complejo arqueologico Kakallinca,osm,https://www.openstreetmap.org/way/617503857,-16.445136,-71.560630,osm_archeological_sites.geojson,
Complejo arqueologico Kasapatac,osm,https://www.openstreetmap.org/way/617503855,-16.439907,-71.563829,osm_archeological_sites.geojson,
Complejo Arqueologico Miraya,osm,https://www.openstreetmap.org/node/5324695758,-10.883853,-77.540501,osm_archeological_sites.geojson,
Complejo Arqueologico Pueblo Nuevo,osm,https://www.openstreetmap.org/node/5324673879,-10.865760,-77.544092,osm_archeological_sites.geojson,
Complejo arqueologico Pukara,osm,https://www.openstreetmap.org/way/659598620,-15.045639,-70.372815,osm_archeological_sites.geojson,fortress
Complejo Arqueologico Santa Luzmila,wikidata,http://www.wikidata.org/entity/Q106429504,-11.942809,-77.058029,wikidata_archeological_sites.geojson,
Complejo arqueologico Tres Cruces,osm,https://www.openstreetmap.org/way/617503859,-16.443685,-71.562605,osm_archeological_sites.geojson,
Complejo Arqueológico Aypate,osm,https://www.openstreetmap.org/way/260101247,-4.708805,-79.575105,osm_archeological_sites.geojson,
Complejo Arqueológico Cantahuaycho,osm,https://www.openstreetmap.org/node/7150348284,-11.870139,-76.463855,osm_archeological_sites.geojson,
Complejo Arqueológico Caxas,osm,https://www.openstreetmap.org/node/12191560464,-5.084074,-79.587059,osm_archeological_sites.geojson,
Complejo arqueológico Cerro Guitarra,osm,https://www.openstreetmap.org/node/1728425110,-6.973996,-79.661105,osm_archeological_sites.geojson,cerro
Complejo Arqueológico Cerro Guitarra,osm,https://www.openstreetmap.org/node/12373704969,-6.974430,-79.653869,osm_archeological_sites.geojson,cerro
Complejo arqueológico Cerro Guitarra,osm,https://www.openstreetmap.org/node/12373704970,-6.971519,-79.661548,osm_archeological_sites.geojson,cerro
Complejo arqueológico Cerro Guitarra,osm,https://www.openstreetmap.org/node/12373704971,-6.972838,-79.658718,osm_archeological_sites.geojson,cerro
Complejo arqueológico Cerro Guitarra,osm,https://www.openstreetmap.org/node/12373704972,-6.972334,-79.657749,osm_archeological_sites.geojson,cerro
Complejo arqueológico Cerro Guitarra,osm,https://www.openstreetmap.org/node/12373704973,-6.975918,-79.657767,osm_archeological_sites.geojson,cerro
Complejo arqueológico Cerro Guitarra,osm,https://www.openstreetmap.org/node/12373704974,-6.971032,-79.652182,osm_archeological_sites.geojson,cerro
Complejo arqueológico Cerro Guitarra,osm,https://www.openstreetmap.org/node/12373704975,-6.972322,-79.653036,osm_archeological_sites.geojson,cerro
Complejo arqueológico Cerro Guitarra,osm,https://www.openstreetmap.org/node/12373704976,-6.971954,-79.651003,osm_archeological_sites.geojson,cerro
Complejo Arqueológico Chicha Quasa,osm,https://www.openstreetmap.org/node/12180413436,-14.224832,-73.523495,osm_archeological_sites.geojson,
Complejo Arqueológico Choquequirao,osm,https://www.openstreetmap.org/node/1728415702,-13.401111,-72.845278,osm_archeological_sites.geojson,
Complejo Arqueológico Chotuna - Chornancap,osm,https://www.openstreetmap.org/way/446922970,-6.719114,-79.953491,osm_archeological_sites.geojson,
Complejo Arqueológico de Apurlec,osm,https://www.openstreetmap.org/way/1374837929,-6.264087,-79.724779,osm_archeological_sites.geojson,
Complejo Arqueológico de Miculla,osm,https://www.openstreetmap.org/way/408481648,-17.871032,-70.107580,osm_archeological_sites.geojson,
Complejo Arqueológico de Wiraqocha Pirqa,osm,https://www.openstreetmap.org/node/7230732589,-13.539900,-75.377900,osm_archeological_sites.geojson,
Complejo Arqueológico El Brujo,osm,https://www.openstreetmap.org/way/156256711,-7.916725,-79.305630,osm_archeological_sites.geojson,
Complejo arqueológico El Paraíso,osm,https://www.openstreetmap.org/way/420109510,-11.954886,-77.117728,osm_archeological_sites.geojson,
Complejo Arqueológico Huacas de Moche,osm,https://www.openstreetmap.org/way/157859520,-8.132941,-78.992424,osm_archeological_sites.geojson,huaca
Complejo Arqueológico Mangomarca,osm,https://www.openstreetmap.org/way/183453706,-12.013502,-76.982720,osm_archeological_sites.geojson,
Complejo Arqueológico Mangomarca,osm,https://www.openstreetmap.org/way/183453707,-12.015013,-76.981060,osm_archeological_sites.geojson,
Complejo Arqueológico Mateo Salado,osm,https://www.openstreetmap.org/way/115981121,-12.065676,-77.062965,osm_archeological_sites.geojson,
Complejo Arqueológico Mateo Salado,osm,https://www.openstreetmap.org/way/239766135,-12.064151,-77.065693,osm_archeological_sites.geojson,
Complejo Arqueológico Mateo Salado,osm,https://www.openstreetmap.org/way/528020499,-12.064044,-77.060353,osm_archeological_sites.geojson,
Complejo arqueológico Murales Polícromos de Úcupe,osm,https://www.openstreetmap.org/node/11419660260,-7.063580,-79.670079,osm_archeological_sites.geojson,mural
Complejo Arqueológico Murallas de Oquendo,osm,https://www.openstreetmap.org/way/420101676,-11.963073,-77.122437,osm_archeological_sites.geojson,mural; wall
Complejo arqueológico Saltur,osm,https://www.openstreetmap.org/way/1043540523,-6.828236,-79.641183,osm_archeological_sites.geojson,
Complejo Arqueológico Vilcahuasi,osm,https://www.openstreetmap.org/way/295416963,-13.069005,-76.434832,osm_archeological_sites.geojson,
Complejo Arqueológico Wari,osm,https://www.openstreetmap.org/node/411300528,-13.061306,-74.198032,osm_archeological_sites.geojson,
Complejo Histórico San Juan Grande,osm,https://www.openstreetmap.org/way/437378475,-12.160877,-76.990212,osm_archeological_sites.geojson,
Complejo Inca de Cochabamba,osm,https://www.openstreetmap.org/way/589276919,-6.929317,-77.903775,osm_archeological_sites.geojson,
Complejo Olán - Olán,osm,https://www.openstreetmap.org/way/588817249,-6.600002,-77.786280,osm_archeological_sites.geojson,
Complejo Olán - Pircacunga,osm,https://www.openstreetmap.org/way/588817248,-6.613930,-77.779842,osm_archeological_sites.geojson,
Complejo Olán - Pumaurco,osm,https://www.openstreetmap.org/way/588817255,-6.610292,-77.785152,osm_archeological_sites.geojson,
Complejo Olán - Sunipirca,osm,https://www.openstreetmap.org/way/588817250,-6.605786,-77.787196,osm_archeological_sites.geojson,
Complejo San Pablo,osm,https://www.openstreetmap.org/way/156697616,-13.539302,-76.181404,osm_archeological_sites.geojson,
Complejo San Pablo,osm,https://www.openstreetmap.org/way/156697617,-13.535286,-76.180032,osm_archeological_sites.geojson,
Complejo San Pablo,osm,https://www.openstreetmap.org/way/156697621,-13.536360,-76.179040,osm_archeological_sites.geojson,
Complejo Soto,osm,https://www.openstreetmap.org/way/156798621,-13.526122,-76.156060,osm_archeological_sites.geojson,
Complejo Soto,osm,https://www.openstreetmap.org/way/156798622,-13.526850,-76.154117,osm_archeological_sites.geojson,
comunidad la embocada,archaeogeodesy.org,,-15.200000,-66.700000,archaeogeodesy_peru.csv,
Conchamarka,osm,https://www.openstreetmap.org/node/4590092089,-13.226746,-72.515623,osm_archeological_sites.geojson,
Concomani,osm,https://www.openstreetmap.org/node/1728415709,-16.374722,-69.146111,osm_archeological_sites.geojson,
Condechaca,osm,https://www.openstreetmap.org/node/5627496970,-6.306170,-77.892895,osm_archeological_sites.geojson,
condh,archaeogeodesy.org,,-10.426669,-76.504973,archaeogeodesy_peru.csv,
condo,archaeogeodesy.org,,-13.020730,-72.495861,archaeogeodesy_peru.csv,
Condor,osm,https://www.openstreetmap.org/way/48205159,-14.697267,-75.126324,osm_archeological_sites.geojson,
Condorcaga,Wikipedia,https://en.wikipedia.org/wiki/Condorcaga,-6.511136,-78.719314,wikipedia_peru_archaeological_sites.csv,
Condormarca,osm,https://www.openstreetmap.org/node/1728415712,-10.989444,-75.859722,osm_archeological_sites.geojson,
condr,archaeogeodesy.org,,-13.020674,-72.495398,archaeogeodesy_peru.csv,
Conjunto de Adobitos,osm,https://www.openstreetmap.org/node/2692759958,-12.255394,-76.906439,osm_archeological_sites.geojson,
Conjunto Rectangular Amurallado 01,osm,https://www.openstreetmap.org/node/12158388460,-6.821444,-79.643217,osm_archeological_sites.geojson,mural; wall
copacabana,archaeogeodesy.org,,-15.200000,-64.300000,archaeogeodesy_peru.csv,
copue,archaeogeodesy.org,,-2.226537,-78.129780,archaeogeodesy_peru.csv,
Corazon,osm,https://www.openstreetmap.org/way/591100276,-6.295911,-77.703102,osm_archeological_sites.geojson,
Coricancha,wikidata,http://www.wikidata.org/entity/Q817594,-13.520111,-71.975722,wikidata_archeological_sites.geojson,
Corihayrachina,osm,https://www.openstreetmap.org/node/1356891563,-13.346485,-72.890238,osm_archeological_sites.geojson,
Corner,archaeogeodesy.org,,-8.035609,-79.028554,archaeogeodesy_peru.csv,
Coronado,osm,https://www.openstreetmap.org/node/1728415713,-6.506944,-79.915556,osm_archeological_sites.geojson,
corop,archaeogeodesy.org,,-15.545700,-72.660700,archaeogeodesy_peru.csv,
cortc,archaeogeodesy.org,,-10.051199,-58.575564,archaeogeodesy_peru.csv,
corti,archaeogeodesy.org,,-15.031016,-64.348485,archaeogeodesy_peru.csv,
Coshcash,osm,https://www.openstreetmap.org/node/1728415718,-8.198889,-78.391944,osm_archeological_sites.geojson,
Cota Coca,osm,https://www.openstreetmap.org/way/591061600,-13.364415,-72.896722,osm_archeological_sites.geojson,
Cota Coca,wikidata,http://www.wikidata.org/entity/Q11691573,-13.363056,-72.895556,wikidata_archeological_sites.geojson,
cotmv,archaeogeodesy.org,,-9.319740,-58.890934,archaeogeodesy_peru.csv,
Coto Coto,wikidata,http://www.wikidata.org/entity/Q109645329,-12.234261,-75.173952,wikidata_archeological_sites.geojson,
Cotocoto,osm,https://www.openstreetmap.org/node/1728415721,-12.219167,-75.252222,osm_archeological_sites.geojson,
cotop,archaeogeodesy.org,,-0.680417,-78.437633,archaeogeodesy_peru.csv,
covendo,archaeogeodesy.org,,-15.800000,-66.700000,archaeogeodesy_peru.csv,
Coyor,osm,https://www.openstreetmap.org/node/9128844858,-7.234055,-78.331068,osm_archeological_sites.geojson,
cpinc,archaeogeodesy.org,,-20.625332,-69.667182,archaeogeodesy_peru.csv,
cpiss,archaeogeodesy.org,,-27.754627,-68.798854,archaeogeodesy_peru.csv,
cquem,archaeogeodesy.org,,1.109659,-72.709599,archaeogeodesy_peru.csv,
cquit,archaeogeodesy.org,,-0.107737,-78.213731,archaeogeodesy_peru.csv,
crespo a,archaeogeodesy.org,,-15.800000,-65.300000,archaeogeodesy_peru.csv,
crusq,archaeogeodesy.org,,-8.843836,-67.253226,archaeogeodesy_peru.csv,
Cruz Blanca,osm,https://www.openstreetmap.org/node/1728415727,-12.853333,-76.036667,osm_archeological_sites.geojson,
cruzg,archaeogeodesy.org,,-22.099394,-69.611223,archaeogeodesy_peru.csv,
cruzp,archaeogeodesy.org,,-9.276838,-76.725984,archaeogeodesy_peru.csv,
Cruzpampa,wikidata,http://www.wikidata.org/entity/Q63006653,-9.276667,-76.725581,wikidata_archeological_sites.geojson,pampa
cruzq,archaeogeodesy.org,,-8.845452,-67.251815,archaeogeodesy_peru.csv,
csacu,archaeogeodesy.org,,-16.097108,-69.539457,archaeogeodesy_peru.csv,
csagg,archaeogeodesy.org,,-18.527511,-70.227715,archaeogeodesy_peru.csv,
csech,archaeogeodesy.org,,-9.482875,-78.261337,archaeogeodesy_peru.csv,
csecq,archaeogeodesy.org,,-9.482873,-78.261464,archaeogeodesy_peru.csv,
csisd,archaeogeodesy.org,,-9.138433,-78.192208,archaeogeodesy_peru.csv,
csjua,archaeogeodesy.org,,-8.373149,-78.729180,archaeogeodesy_peru.csv,
ctoma,archaeogeodesy.org,,-21.292440,-67.968460,archaeogeodesy_peru.csv,
ctoma,archaeogeodesy.org,,-8.391802,-78.737948,archaeogeodesy_peru.csv,
cttct,archaeogeodesy.org,,-9.561232,-78.227455,archaeogeodesy_peru.csv,
cttnt,archaeogeodesy.org,,-9.560337,-78.227511,archaeogeodesy_peru.csv,
cttst,archaeogeodesy.org,,-9.562056,-78.227585,archaeogeodesy_peru.csv,
cuchp,archaeogeodesy.org,,-12.026358,-75.958128,archaeogeodesy_peru.csv,
Cucumarca,osm,https://www.openstreetmap.org/node/1728415728,-11.485833,-75.646389,osm_archeological_sites.geojson,
Cueva Corralpampa,osm,https://www.openstreetmap.org/node/5650493825,-6.116217,-77.906821,osm_archeological_sites.geojson,cave; pampa
Cueva de los Muertos,osm,https://www.openstreetmap.org/node/5650064724,-7.653735,-77.422237,osm_archeological_sites.geojson,cave
Cueva de Manachaqui,osm,https://www.openstreetmap.org/node/5650147980,-7.698733,-77.511047,osm_archeological_sites.geojson,cave
Cueva del Guitarrero,osm,https://www.openstreetmap.org/node/7193042794,-9.206075,-77.709389,osm_archeological_sites.geojson,cave
Cueva Negra,osm,https://www.openstreetmap.org/node/5650147975,-7.708405,-77.535907,osm_archeological_sites.geojson,cave
Cuevas,osm,https://www.openstreetmap.org/node/2641985759,-12.365354,-75.057313,osm_archeological_sites.geojson,cave
cuevi,archaeogeodesy.org,,-20.633382,-69.226748,archaeogeodesy_peru.csv,
cujuz,archaeogeodesy.org,,-9.109829,-62.635213,archaeogeodesy_peru.csv,
culebra,osm,https://www.openstreetmap.org/node/8600686144,-14.885423,-74.904484,osm_archeological_sites.geojson,
Cullcuncho,osm,https://www.openstreetmap.org/node/1728415733,-12.242500,-74.655556,osm_archeological_sites.geojson,
cullp,archaeogeodesy.org,,-13.716375,-75.326119,archaeogeodesy_peru.csv,
Cumbe Mayo,osm,https://www.openstreetmap.org/node/633941529,-7.190562,-78.573052,osm_archeological_sites.geojson,
Cumbe Mayo,wikidata,http://www.wikidata.org/entity/Q973833,-7.189722,-78.573889,wikidata_archeological_sites.geojson,
Cumbemayo,Wikipedia,,-7.183300,-78.550000,sites_wikipedia.geojson,
cunid,archaeogeodesy.org,,-19.951114,-69.633418,archaeogeodesy_peru.csv,
cunit,archaeogeodesy.org,,-19.948904,-69.633313,archaeogeodesy_peru.csv,
Cuper Bajo,osm,https://www.openstreetmap.org/way/1236686550,-13.408516,-72.020270,osm_archeological_sites.geojson,
curam,archaeogeodesy.org,,-13.629806,-73.129292,archaeogeodesy_peru.csv,
Curamba,osm,https://www.openstreetmap.org/node/1728415737,-13.623328,-73.137236,osm_archeological_sites.geojson,
Curamba,osm,https://www.openstreetmap.org/way/236476793,-13.624577,-73.136033,osm_archeological_sites.geojson,
